CLIENTNUM,churn_flag,Months_Inactive_12_mon,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Total_Relationship_Count,Contacts_Count_12_mon,Credit_Limit,Months_on_book,churn_probability,risk_decile,cluster_label
813182658,0,2,4408,79,0.561,4,3,1656.0,44,0.0011274645,2,Lower-risk active
781110408,0,3,5048,75,0.0,5,2,3279.0,23,0.001980793,3,Lower-risk active
818007783,0,2,4683,89,0.617,6,3,2578.0,44,0.0006212489,1,Lower-risk active
708862233,0,3,5161,83,0.0,3,3,4068.0,30,0.0051206355,5,Lower-risk active
714006333,1,2,2289,41,0.248,5,3,2128.0,36,0.9960418,10,Contacted but fragile
770596458,1,3,2362,39,0.837,4,4,2704.0,31,0.97602737,10,Dormant high-risk
789392883,0,1,4650,71,0.664,4,0,1878.0,29,0.00053523184,1,Lower-risk active
803805483,0,3,4697,67,0.0,3,3,10600.0,40,0.029074265,7,Lower-risk active
709534083,1,2,1844,41,0.0,3,6,9909.0,36,0.9876369,10,Contacted but fragile
710579583,0,2,4420,86,0.59,3,3,1665.0,50,0.0008770553,2,Lower-risk active
708949908,1,3,2073,44,0.0,1,2,1656.0,42,0.9946516,10,Dormant high-risk
711907083,0,3,2950,64,0.073,3,4,14111.0,36,0.023914194,7,Lower-risk active
718696458,0,2,3822,68,0.611,4,3,2012.0,42,0.0018735735,3,Lower-risk active
710611683,0,1,4279,83,0.637,6,1,2837.0,31,0.00036868732,1,Lower-risk active
721511883,0,2,4981,79,0.0,6,2,1709.0,28,0.0017477866,3,Lower-risk active
779116158,0,2,4331,85,0.152,5,1,5714.0,31,0.0009811022,2,Lower-risk active
720193533,0,1,3358,62,0.206,4,3,5071.0,32,0.0017512768,3,Lower-risk active
753094533,0,3,3531,73,0.0,3,3,24028.0,44,0.00914771,6,Lower-risk active
719545983,0,3,4798,82,0.0,5,3,13882.0,13,0.0025879596,4,Lower-risk active
716494383,0,2,4399,78,0.26,3,2,3585.0,41,0.0009073197,2,Lower-risk active
769892058,0,2,4564,65,0.233,4,2,9124.0,34,0.017410453,7,Lower-risk active
709098108,0,2,4749,80,0.0,4,2,2705.0,35,0.0029248262,4,Lower-risk active
715705683,0,3,4578,70,0.569,4,2,1936.0,36,0.005689504,5,Lower-risk active
715724808,0,2,4370,83,0.266,5,3,8051.0,41,0.0010551547,2,Lower-risk active
717123858,0,1,4045,62,0.445,5,3,3635.0,36,0.0011570409,2,Lower-risk active
716236683,0,2,4143,71,0.587,4,2,2532.0,37,0.0014546529,3,Lower-risk active
771224358,0,1,4030,78,0.0,3,3,2028.0,41,0.0013767626,3,Lower-risk active
779310033,1,2,1788,36,0.0,3,3,4304.0,24,0.99799854,10,Contacted but fragile
710595783,0,1,4659,76,0.313,4,2,6644.0,39,0.001379241,3,Lower-risk active
711409833,0,1,4838,71,0.355,3,3,1830.0,33,0.00086761924,2,Lower-risk active
721174008,0,3,4495,77,0.285,4,3,7607.0,23,0.0063152206,6,Lower-risk active
714192933,1,3,1976,44,0.0,3,5,2060.0,36,0.99849474,10,Dormant high-risk
709632483,0,2,4457,84,0.63,3,2,1438.3,40,0.00076993764,1,Lower-risk active
718431258,0,3,3662,74,0.481,4,3,3126.0,28,0.0019915937,3,Lower-risk active
817029108,0,6,3804,67,0.234,4,3,6885.0,27,0.0035761576,5,Lower-risk active
796931508,1,3,2593,48,0.0,4,4,1871.0,36,0.98979723,10,Dormant high-risk
769577358,0,2,4358,89,0.632,4,3,2787.0,17,0.0005842736,1,Lower-risk active
815589558,0,3,4097,70,0.792,6,2,1867.0,45,0.0021971266,4,Lower-risk active
714287583,1,2,1852,38,0.0,3,3,1438.3,32,0.998131,10,Contacted but fragile
718975083,1,4,2133,44,0.0,6,3,2473.0,40,0.99308103,10,Dormant high-risk
715315008,0,3,3870,70,0.335,6,2,4640.0,30,0.0026938142,4,Lower-risk active
779252283,0,3,5201,82,0.889,6,0,2712.0,29,0.0012207319,2,Lower-risk active
714031083,1,2,1935,40,0.0,3,1,8869.0,30,0.9968892,10,Lower-risk active
772442883,1,3,2443,38,0.181,2,5,3853.0,41,0.99715745,10,Dormant high-risk
714533058,0,2,4606,86,0.501,4,3,1438.3,43,0.0007257533,1,Lower-risk active
716570958,1,2,2351,39,0.035,3,3,14409.0,36,0.9918047,10,Contacted but fragile
710116833,1,3,2748,40,0.0,5,3,1665.0,36,0.99513984,10,Dormant high-risk
718586133,0,1,4892,85,0.0,6,3,2639.0,31,0.003037818,4,Lower-risk active
773322558,0,1,3964,69,0.67,6,1,2338.0,48,0.0013166254,2,Lower-risk active
714554808,0,3,4802,91,0.491,3,0,2774.0,40,0.00026934457,1,Lower-risk active
717903108,0,1,4689,65,0.114,6,1,4283.0,46,0.14873132,8,Lower-risk active
815908908,1,4,2613,50,0.402,3,3,6263.0,42,0.97398245,9,Dormant high-risk
771464808,0,3,4161,71,0.562,6,3,2317.0,23,0.0008066384,1,Lower-risk active
708234558,0,2,4540,73,0.598,5,1,2239.0,43,0.001203078,2,Lower-risk active
715737258,0,3,4917,84,0.0,6,3,2225.0,32,0.013091278,7,Lower-risk active
710188308,0,2,4927,73,0.756,6,3,1519.0,41,0.001157273,2,Lower-risk active
708670608,0,2,5125,85,0.4,4,3,5495.0,36,0.0016554545,3,Lower-risk active
714839808,0,1,4317,64,0.549,6,1,2141.0,35,0.0007010097,1,Lower-risk active
811140933,0,1,5219,63,0.683,4,2,2616.0,29,0.008965549,6,Lower-risk active
788937933,0,1,3566,81,0.247,3,1,5494.0,25,0.000939153,2,Lower-risk active
721527858,1,5,2343,42,0.866,3,1,2003.0,40,0.9845561,10,Dormant high-risk
718265658,0,1,4130,80,0.717,3,2,2092.0,36,0.00022516696,1,Lower-risk active
714312708,0,3,4493,68,0.381,6,2,6606.0,36,0.010623769,6,Lower-risk active
715821183,0,3,4083,68,0.0,3,2,7102.0,23,0.0041811974,5,Lower-risk active
709487058,0,2,3723,56,0.082,6,3,13812.0,36,0.013995557,7,Lower-risk active
712675158,0,3,4160,75,0.237,5,2,7075.0,36,0.0010134788,2,Lower-risk active
826473858,0,1,4820,60,0.393,6,2,4274.0,40,0.010803298,6,Lower-risk active
817382958,0,1,4894,89,0.0,5,3,2317.0,31,0.0011246321,2,Lower-risk active
712927383,1,3,1939,49,0.446,3,3,1438.3,36,0.9739386,9,Dormant high-risk
712894308,0,3,4345,75,0.0,5,3,2888.0,37,0.005724031,5,Lower-risk active
712349808,0,1,4176,76,0.054,4,2,12310.0,34,0.0004904187,1,Lower-risk active
778780008,0,3,4164,66,0.77,4,3,1622.0,36,0.0034243697,4,Lower-risk active
711430908,1,2,2153,35,0.0,3,1,1438.3,34,0.9934524,10,Lower-risk active
779670783,0,2,4700,71,0.0,6,2,12559.0,23,0.010316851,6,Lower-risk active
718757808,0,3,3875,67,0.439,4,3,2929.0,46,0.007394151,6,Lower-risk active
779530908,1,2,1897,58,0.0,5,4,1438.3,31,0.85692924,9,Contacted but fragile
716389833,0,1,4099,74,0.442,4,2,2319.0,40,0.00092912326,2,Lower-risk active
718469658,0,3,4094,85,0.126,4,3,7927.0,22,0.0013743155,3,Lower-risk active
809849358,1,6,2719,36,0.0,2,3,1720.0,50,0.99958116,10,Dormant high-risk
719772258,0,1,4517,79,0.199,5,3,3642.0,30,0.0010563355,2,Lower-risk active
809363958,0,1,4177,66,0.0,5,2,3881.0,44,0.0019628783,3,Lower-risk active
709165533,0,2,4330,72,0.187,6,2,6143.0,41,0.0019144736,3,Lower-risk active
809846283,0,3,4154,78,0.0,3,0,1438.3,37,0.0009823383,2,Lower-risk active
708427908,0,3,4643,86,0.66,6,1,2035.0,39,0.0009348241,2,Lower-risk active
721228308,1,3,2182,40,0.0,5,3,3899.0,39,0.98876065,10,Dormant high-risk
713374533,0,2,3913,90,0.546,4,2,1981.0,43,0.0005551623,1,Lower-risk active
708708858,1,3,2548,46,0.207,1,4,2422.0,36,0.9990502,10,Dormant high-risk
721111233,0,3,4853,85,0.067,6,3,11964.0,43,0.0044351355,5,Lower-risk active
708538608,0,4,4058,81,0.0,6,3,3862.0,36,0.003267381,4,Lower-risk active
718866633,0,4,4347,63,0.0,5,2,33142.0,36,0.064925484,8,Lower-risk active
719100633,0,4,3564,73,0.042,3,2,34516.0,36,0.001441868,3,Lower-risk active
789328083,1,3,2826,39,0.0,6,3,3454.0,32,0.99240005,10,Dormant high-risk
822905058,0,3,4702,85,0.639,6,2,2732.0,25,0.0015052324,3,Lower-risk active
816549933,0,2,4342,82,0.588,4,2,1687.0,45,0.0005370206,1,Lower-risk active
716421633,1,2,3174,44,0.0,4,4,3523.0,36,0.98509294,10,Contacted but fragile
712667958,0,3,3732,71,0.351,4,2,5773.0,36,0.0033532062,4,Lower-risk active
809559933,1,5,2526,41,0.158,3,3,4462.0,40,0.9917585,10,Dormant high-risk
819979458,0,2,4419,75,0.45,5,2,3976.0,30,0.0027192144,4,Lower-risk active
708100533,0,3,4943,85,0.85,3,3,2679.0,36,0.0014585507,3,Lower-risk active
778669608,0,3,5172,78,0.0,6,2,1564.0,29,0.0034996385,4,Lower-risk active
802867683,0,2,4133,78,0.474,5,3,1536.0,47,0.0013232462,2,Lower-risk active
711893358,0,2,4087,66,0.504,6,1,2375.0,37,0.0015531938,3,Lower-risk active
785410158,0,3,4172,65,0.0,4,3,2719.0,42,0.0073026046,6,Lower-risk active
718596858,0,3,5220,78,0.72,5,1,3369.0,45,0.005394705,5,Lower-risk active
708338958,0,1,3797,75,0.54,5,1,3173.0,36,0.00067356304,1,Lower-risk active
714688833,0,2,4892,95,0.0,4,2,3139.0,36,0.00093403034,2,Lower-risk active
789662283,1,3,2915,50,0.0,3,4,2140.0,33,0.99356395,10,Dormant high-risk
712805658,0,3,4803,72,0.0,4,2,2258.0,46,0.0052788793,5,Lower-risk active
815598858,0,1,4035,74,0.734,5,1,2423.0,43,0.0006713261,1,Lower-risk active
779412783,0,3,4301,79,0.829,4,3,2376.0,37,0.0013877968,3,Lower-risk active
780036483,0,5,3928,69,0.863,4,2,1690.0,28,0.0021686596,4,Lower-risk active
711527508,1,3,1794,31,0.0,2,2,8583.0,34,0.9992686,10,Dormant high-risk
720768258,0,2,4724,66,0.717,5,1,2996.0,34,0.011208504,6,Lower-risk active
716023533,0,3,4334,81,0.693,6,2,2880.0,39,0.00092808594,2,Lower-risk active
714075708,0,3,4814,71,0.041,4,1,34516.0,38,0.0032304986,4,Lower-risk active
787475433,0,2,4855,69,0.13,5,3,6966.0,23,0.0082181655,6,Lower-risk active
787505133,1,2,2595,49,0.141,2,3,11316.0,24,0.933888,9,Contacted but fragile
712241433,0,2,4247,84,0.697,4,1,1438.3,30,0.0005722629,1,Lower-risk active
807990108,0,2,3197,61,0.0,3,3,11362.0,39,0.09035309,8,Lower-risk active
719018208,1,4,2516,36,0.0,6,3,7210.0,46,0.98047787,10,Dormant high-risk
716641983,0,3,4835,84,0.097,5,3,7790.0,36,0.0041255453,5,Lower-risk active
708989358,0,3,4391,79,0.784,3,1,2023.0,18,0.0006154783,1,Lower-risk active
708807483,0,2,3837,75,0.138,5,3,9117.0,45,0.0016079381,3,Lower-risk active
715774833,0,1,3797,74,0.522,4,2,1801.0,36,0.000634097,1,Lower-risk active
714733908,0,6,4537,75,0.124,6,3,8787.0,37,0.0017173813,3,Lower-risk active
721067658,0,1,4051,81,0.023,6,3,27436.0,36,0.0007324576,1,Lower-risk active
788997408,0,3,4205,65,0.873,6,2,2195.0,53,0.004914088,5,Lower-risk active
719835033,0,3,4283,67,0.041,5,2,13734.0,34,0.005124169,5,Lower-risk active
771854808,0,2,3915,66,0.684,6,3,2731.0,34,0.002642927,4,Lower-risk active
717299958,0,2,4185,66,0.625,3,0,2453.0,45,0.00058668456,1,Lower-risk active
720778458,0,3,4960,97,0.207,6,3,7451.0,36,0.0005134323,1,Lower-risk active
713019783,0,3,4081,72,0.679,3,3,2644.0,35,0.0024700535,4,Lower-risk active
770968383,1,2,2022,52,0.024,3,3,34516.0,28,0.67279494,9,Contacted but fragile
709747308,0,4,4726,64,0.294,4,3,4575.0,36,0.052067034,8,Lower-risk active
801366783,0,3,4329,80,0.365,3,2,4860.0,45,0.0018034728,3,Lower-risk active
798786333,0,4,3399,66,0.355,6,2,1438.3,40,0.0053357724,5,Lower-risk active
771723408,1,2,2645,60,0.0,3,4,1690.0,25,0.87433684,9,Contacted but fragile
715117008,0,2,4596,82,0.0,4,3,1438.3,36,0.0031494745,4,Lower-risk active
713944833,0,3,4561,78,0.031,3,2,24512.0,36,0.0065517733,6,Lower-risk active
713569158,1,3,2086,47,0.891,1,2,1654.0,34,0.9910693,10,Dormant high-risk
713037333,0,1,3561,57,0.0,6,2,21430.0,55,0.054447178,8,Lower-risk active
718267233,0,3,3828,65,0.055,4,3,34516.0,38,0.0013372514,2,Lower-risk active
709736658,0,3,4446,86,0.528,6,2,1438.3,27,0.00077568926,1,Lower-risk active
710929233,0,2,4253,83,0.557,5,3,2800.0,36,0.0009288162,2,Lower-risk active
714290583,0,2,4391,85,0.449,3,2,3117.0,36,0.0014193273,3,Lower-risk active
717972408,0,3,3792,78,0.788,6,3,2558.0,34,0.0015697209,3,Lower-risk active
718626033,1,3,2802,52,0.0,2,2,10061.0,39,0.9913174,10,Dormant high-risk
720008133,0,1,4121,83,0.213,4,3,3416.0,36,0.0008840771,2,Lower-risk active
710476908,0,3,4754,78,0.114,3,3,9371.0,28,0.0022977917,4,Lower-risk active
709888383,0,1,4465,82,0.779,3,2,3147.0,36,0.00053463964,1,Lower-risk active
788864508,0,2,4997,79,0.596,4,2,1554.0,37,0.0007085969,1,Lower-risk active
714010383,1,4,1895,42,0.0,5,5,3502.0,40,0.98792005,10,Dormant high-risk
719549508,0,2,4678,74,0.622,4,2,2712.0,40,0.0016986988,3,Lower-risk active
718670808,0,1,4817,81,0.0,6,0,1438.3,51,0.00036105938,1,Lower-risk active
718211208,0,3,4109,69,0.513,6,2,3281.0,36,0.0058071273,5,Lower-risk active
712578933,1,2,2500,44,0.0,3,6,1438.3,25,0.99877805,10,Contacted but fragile
709343433,0,3,3837,74,0.74,5,3,2469.0,26,0.0010579136,2,Lower-risk active
767488908,0,2,4345,72,0.0,4,3,3497.0,35,0.004986498,5,Lower-risk active
719531133,0,2,4384,80,0.0,4,3,2505.0,38,0.0032324567,4,Lower-risk active
719006508,0,1,4136,69,0.692,5,3,2763.0,36,0.00088714954,2,Lower-risk active
721287183,0,2,4863,87,0.0,5,3,2081.0,35,0.008510651,6,Lower-risk active
711144183,1,3,2618,29,0.656,1,1,2815.0,45,0.9918434,10,Dormant high-risk
709080783,0,1,4723,78,0.0,4,3,1737.0,38,0.003133111,4,Lower-risk active
710520408,0,3,4458,87,0.132,5,3,9078.0,36,0.0011814598,2,Lower-risk active
785262333,1,4,2225,45,0.317,5,3,6185.0,40,0.6711296,9,Dormant high-risk
716513358,0,3,4402,91,0.871,5,3,2069.0,36,0.00050734606,1,Lower-risk active
719073483,1,3,2586,44,0.0,3,3,9234.0,38,0.99610597,10,Dormant high-risk
715372083,0,3,4796,85,0.0,3,3,2684.0,36,0.0050291843,5,Lower-risk active
780034083,0,2,4604,86,0.0,3,2,2151.0,38,0.0019474743,3,Lower-risk active
794581533,0,3,3882,90,0.502,4,3,2749.0,37,0.000842988,2,Lower-risk active
710013258,0,2,4467,69,0.416,3,2,1980.0,31,0.0040675774,5,Lower-risk active
719084358,1,4,2312,37,0.0,6,3,4232.0,46,0.9842987,10,Dormant high-risk
789173958,0,1,4283,76,0.61,4,2,1438.3,34,0.00044984685,1,Lower-risk active
789575583,0,1,4437,64,0.199,5,0,6931.0,36,0.00023101697,1,Lower-risk active
712434708,1,3,2682,47,0.762,5,2,3302.0,39,0.9872984,10,Dormant high-risk
808675083,0,3,3862,76,0.396,5,2,4235.0,56,0.0011185884,2,Lower-risk active
710864358,0,6,5074,81,0.0,6,2,6501.0,45,0.003984321,5,Lower-risk active
712574583,0,1,5192,70,0.207,6,3,6376.0,21,0.012240664,6,Lower-risk active
708412758,1,2,2200,45,0.0,5,3,1457.0,36,0.9834245,10,Contacted but fragile
714389058,0,3,4322,85,0.0,3,2,5576.0,36,0.0030071852,4,Lower-risk active
715767033,0,1,4919,83,0.0,5,3,1438.3,36,0.001239783,2,Lower-risk active
779281233,0,3,4353,80,0.705,4,3,2478.0,27,0.0007433468,1,Lower-risk active
717147708,0,3,4250,81,0.348,6,2,3650.0,34,0.0006339647,1,Lower-risk active
715029333,0,2,4459,72,0.0,4,3,2111.0,36,0.0042110747,5,Lower-risk active
806989008,0,1,4108,82,0.09,4,2,12917.0,25,0.00029768955,1,Lower-risk active
713158083,1,4,2185,41,0.0,2,4,7327.0,46,0.99688965,10,Dormant high-risk
771037008,0,1,4245,76,0.0,3,2,13324.0,33,0.0013132391,2,Lower-risk active
710587458,0,3,4339,77,0.145,4,2,11154.0,22,0.00048343276,1,Lower-risk active
710563458,0,3,4210,81,0.069,5,3,9535.0,30,0.0027379808,4,Lower-risk active
720010608,1,2,2243,44,0.0,6,4,10226.0,24,0.95530003,9,Contacted but fragile
710343783,0,1,4610,65,0.0,6,2,2140.0,29,0.005149485,5,Lower-risk active
772578858,0,4,3848,66,0.759,3,2,2904.0,39,0.004282777,5,Lower-risk active
708559533,0,3,4442,83,0.33,6,2,1770.0,36,0.0013330646,2,Lower-risk active
711939558,1,2,2596,39,0.0,3,3,1534.0,36,0.9975478,10,Contacted but fragile
772143333,0,3,4569,79,0.69,6,3,2170.0,35,0.0010386395,2,Lower-risk active
711067383,0,2,4167,74,0.0,6,3,10001.0,45,0.0032075942,4,Lower-risk active
817041408,0,2,4519,82,0.372,3,3,4169.0,41,0.00092510635,2,Lower-risk active
771942333,0,2,3855,63,0.244,5,2,5363.0,54,0.0052765864,5,Lower-risk active
755247108,0,1,4731,82,0.0,4,0,3206.0,43,0.00042688652,1,Lower-risk active
715710708,0,3,4583,76,0.041,6,2,18085.0,37,0.0038066383,5,Lower-risk active
713858733,0,3,4344,73,0.843,4,2,2566.0,53,0.0022862756,4,Lower-risk active
717129333,0,1,4434,73,0.0,3,2,1438.3,25,0.0011283025,2,Lower-risk active
716924958,1,0,2288,48,0.283,3,3,6812.0,56,0.78208774,9,Contacted but fragile
719614758,0,2,4984,75,0.732,3,2,2700.0,34,0.0009131521,2,Lower-risk active
721537683,0,3,4002,67,0.245,3,3,5471.0,41,0.005298426,5,Lower-risk active
771500358,0,3,4093,84,0.303,5,1,4332.0,31,0.0011254895,2,Lower-risk active
711531858,1,3,2132,37,0.518,3,3,2447.0,41,0.98575646,10,Dormant high-risk
715060158,0,2,3853,76,0.719,5,2,1783.0,26,0.0011596676,2,Lower-risk active
779725833,0,3,4946,73,0.151,4,2,11761.0,26,0.005007782,5,Lower-risk active
716592558,0,3,4501,68,0.471,3,3,2340.0,36,0.0051547475,5,Lower-risk active
771020133,0,3,4440,79,0.621,3,0,2859.0,32,0.00043936502,1,Lower-risk active
709153008,0,3,4683,76,0.983,3,3,2523.0,36,0.0024927894,4,Lower-risk active
713394858,0,2,4581,60,0.0,4,2,4776.0,34,0.3131963,9,Lower-risk active
721175283,0,1,4489,58,0.523,3,1,2697.0,36,0.014195536,7,Lower-risk active
715503558,0,2,4127,71,0.682,6,3,3542.0,36,0.0137174865,7,Lower-risk active
819943458,1,4,1777,37,0.029,6,3,34516.0,52,0.5698444,9,Dormant high-risk
717094758,0,3,4453,84,0.0,5,1,8823.0,29,0.0019050175,3,Lower-risk active
772073508,1,3,2740,47,0.0,5,6,1764.0,41,0.9991862,10,Dormant high-risk
721351983,1,3,2510,47,0.721,5,3,3492.0,36,0.98066425,10,Dormant high-risk
714477408,1,3,2201,39,0.45,3,3,2977.0,36,0.9305488,9,Dormant high-risk
718471758,0,2,3193,69,0.066,5,2,30976.0,37,0.0024907663,4,Lower-risk active
711607833,0,2,4875,97,0.848,5,1,2810.0,36,0.00077757053,1,Lower-risk active
708621408,0,2,4173,82,0.0,3,1,1438.3,28,0.0020812736,3,Lower-risk active
719277033,0,3,4558,62,0.079,5,1,8997.0,34,0.026381513,7,Lower-risk active
813905508,0,3,3735,73,0.593,4,3,2002.0,52,0.001728537,3,Lower-risk active
719761458,0,2,4329,61,0.325,3,1,4998.0,36,0.009665565,6,Lower-risk active
708222558,0,2,4191,77,0.655,6,3,2310.0,36,0.0007923458,1,Lower-risk active
713937558,0,3,4318,74,0.0,3,3,3892.0,36,0.0052065197,5,Lower-risk active
709603608,0,1,4634,69,0.701,6,1,2345.0,25,0.0009661733,2,Lower-risk active
804661083,0,2,4821,77,0.705,3,2,2135.0,45,0.0014831426,3,Lower-risk active
720977358,0,2,4269,78,0.668,3,2,2528.0,36,0.00077072857,1,Lower-risk active
718420308,0,1,4208,75,0.488,3,3,3397.0,36,0.00070234906,1,Lower-risk active
714046608,0,6,3572,73,0.071,5,3,19719.0,39,0.002216955,4,Lower-risk active
718048608,0,3,5120,74,0.087,5,0,15292.0,33,0.003268086,4,Lower-risk active
718497033,0,3,3723,53,0.0,5,3,31733.0,36,0.3381963,9,Lower-risk active
711801933,1,3,2092,42,0.0,3,4,1438.3,36,0.9857405,10,Dormant high-risk
716282208,1,6,1702,36,0.0,3,3,1638.0,48,0.9957184,10,Dormant high-risk
789076083,0,3,4608,84,0.532,6,2,2775.0,38,0.0015791301,3,Lower-risk active
714045783,1,2,2160,46,0.771,2,6,2547.0,29,0.9946824,10,Contacted but fragile
769720683,0,2,4914,60,0.33,5,2,5708.0,44,0.04936351,8,Lower-risk active
721092783,0,3,3982,68,0.065,6,1,19838.0,36,0.0040222663,5,Lower-risk active
720243933,1,3,2784,49,0.0,1,6,1789.0,32,0.9994517,10,Dormant high-risk
818502708,0,3,4885,86,0.733,5,2,2284.0,46,0.0010485701,2,Lower-risk active
712942308,0,1,3730,67,0.132,6,3,11535.0,36,0.00083989353,2,Lower-risk active
714262533,0,4,4252,78,0.371,3,2,3524.0,36,0.0002457804,1,Lower-risk active
714708183,0,3,4070,74,0.0,4,3,30186.0,49,0.006591773,6,Lower-risk active
718285308,0,3,3576,55,0.0,6,1,1438.3,31,0.11441935,8,Lower-risk active
720595083,0,2,4530,69,0.789,4,3,1620.0,30,0.0016034953,3,Lower-risk active
787501758,0,2,4188,68,0.306,5,1,4038.0,39,0.003603317,5,Lower-risk active
714990633,0,3,4382,82,0.816,5,2,2078.0,36,0.0014786243,3,Lower-risk active
714652383,0,3,4580,74,0.0,5,2,1571.0,36,0.0048567466,5,Lower-risk active
788776008,0,3,4683,91,0.246,6,1,4726.0,24,0.00031181454,1,Lower-risk active
709176108,0,3,4586,79,0.135,5,3,4604.0,49,0.0027140856,4,Lower-risk active
719354433,0,3,4042,78,0.047,6,3,34516.0,36,0.0013727981,3,Lower-risk active
709368483,0,2,4323,77,0.0,5,1,1438.3,45,0.0045549134,5,Lower-risk active
717621333,0,2,4592,78,0.698,5,1,2680.0,36,0.0026011174,4,Lower-risk active
716272158,1,3,2693,56,0.584,5,4,4312.0,15,0.9247868,9,Dormant high-risk
803355408,0,3,4813,77,0.752,5,1,2205.0,44,0.0036114273,5,Lower-risk active
717073308,0,6,4804,78,0.271,5,2,2679.0,31,0.0035888439,5,Lower-risk active
789105183,0,1,4401,87,0.072,3,2,34516.0,42,0.0012753797,2,Lower-risk active
721305408,0,2,4761,81,0.0,4,1,3378.0,37,0.0036381502,5,Lower-risk active
715739733,0,1,5293,88,0.636,4,2,1793.0,25,0.00057546893,1,Lower-risk active
779217333,0,2,3922,75,0.674,6,3,2228.0,49,0.00074866763,1,Lower-risk active
712133508,0,0,4734,75,0.614,5,2,2577.0,22,0.0016380738,3,Lower-risk active
714602658,1,2,1998,36,0.0,1,3,1462.0,36,0.9995173,10,Contacted but fragile
712446783,1,3,2400,41,0.379,5,4,4038.0,30,0.9733743,9,Dormant high-risk
720049083,1,3,2355,47,0.0,5,3,1438.3,24,0.9773573,10,Dormant high-risk
824172258,0,1,4495,77,0.343,3,2,4408.0,30,0.00042692473,1,Lower-risk active
717695058,0,1,4763,76,0.0,3,3,4163.0,35,0.0017611042,3,Lower-risk active
719782458,0,3,3981,76,0.277,3,3,7201.0,39,0.0015519467,3,Lower-risk active
718141983,0,3,5187,89,0.688,6,1,1883.0,43,0.00032947262,1,Lower-risk active
718853358,0,1,5104,85,0.761,5,2,3308.0,36,0.0026035171,4,Lower-risk active
772539558,0,3,4623,65,0.0,3,0,2022.0,55,0.024567533,7,Lower-risk active
817094283,0,3,5173,78,0.105,5,3,8597.0,23,0.001413585,3,Lower-risk active
716932308,0,1,4460,79,0.135,5,3,4693.0,28,0.0013103212,2,Lower-risk active
714738858,0,1,4620,81,0.597,6,3,2873.0,36,0.0005246506,1,Lower-risk active
772409733,0,1,4742,90,0.679,4,3,3400.0,28,0.0009332271,2,Lower-risk active
717534108,0,1,4421,79,0.586,3,3,2405.0,40,0.00057061255,1,Lower-risk active
816378033,1,3,1989,47,0.032,6,2,34516.0,41,0.6114902,9,Dormant high-risk
790141308,0,3,4436,79,0.0,5,1,8241.0,37,0.0028395446,4,Lower-risk active
710770383,0,3,4915,92,0.405,4,1,1438.3,36,0.0005871995,1,Lower-risk active
711351108,0,3,4671,61,0.692,3,2,2608.0,36,0.03624848,7,Lower-risk active
713744058,0,2,5232,78,0.64,6,3,2359.0,36,0.0014186173,3,Lower-risk active
708998583,0,2,4141,87,0.0,6,2,1790.0,39,0.0023434858,4,Lower-risk active
827451333,1,6,2615,37,0.0,3,3,2247.0,50,0.9979267,10,Dormant high-risk
714228558,0,3,4749,82,0.0,5,3,3624.0,36,0.005391401,5,Lower-risk active
797668983,0,2,4396,70,0.0,6,1,1438.3,36,0.004374197,5,Lower-risk active
713023158,0,1,4239,78,0.739,3,2,2901.0,31,0.0007549717,1,Lower-risk active
709982658,0,2,4226,77,0.209,4,3,9759.0,31,0.001235954,2,Lower-risk active
715398858,0,3,4360,78,0.476,4,2,2525.0,36,0.0010276684,2,Lower-risk active
715615233,0,3,4507,86,0.662,5,3,2737.0,48,0.0013894519,3,Lower-risk active
710650608,0,3,4812,85,0.077,4,2,19262.0,36,0.0013983685,3,Lower-risk active
803214108,0,1,5055,68,0.811,6,1,2252.0,27,0.0018542742,3,Lower-risk active
717202083,1,3,2619,41,0.0,2,3,7077.0,34,0.9991435,10,Dormant high-risk
719051733,0,2,5047,64,0.329,4,1,2706.0,51,0.0066896626,6,Lower-risk active
789900633,0,3,4288,69,0.466,5,2,3263.0,40,0.0037852346,5,Lower-risk active
789122808,1,2,2907,45,0.0,5,3,3281.0,29,0.99449724,10,Contacted but fragile
